,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2019-02-15,25883.25,2775.60009765625,7472.41015625,25883.25,2775.60009765625,7472.41015625,25883.720703125,2775.659912109375,7477.27978515625,25564.630859375,2760.239990234375,7440.259765625,25564.630859375,2760.239990234375,7468.56982421875,328530000,3648680000,2263640000
2019-02-19,25891.3203125,2779.760009765625,7486.77001953125,25891.3203125,2779.760009765625,7486.77001953125,25961.439453125,2787.330078125,7507.7900390625,25820.009765625,2767.2900390625,7450.27001953125,25849.849609375,2769.280029296875,7450.75,280620000,3535270000,2124140000
2019-02-20,25954.439453125,2784.699951171875,7489.06982421875,25954.439453125,2784.699951171875,7489.06982421875,25986.19921875,2789.8798828125,7513.7001953125,25846.48046875,2774.06005859375,7455.25,25872.259765625,2779.050048828125,7490.31005859375,287880000,3904830000,2202670000
2019-02-21,25850.630859375,2774.8798828125,7459.7099609375,25850.630859375,2774.8798828125,7459.7099609375,25938.880859375,2781.580078125,7485.75,25762.2109375,2764.550048828125,7430.89013671875,25922.41015625,2780.239990234375,7475.41015625,255710000,3598260000,2144680000
2019-02-22,26031.810546875,2792.669921875,7527.5400390625,26031.810546875,2792.669921875,7527.5400390625,26052.900390625,2794.199951171875,7527.5400390625,25906.26953125,2779.110107421875,7479.009765625,25906.26953125,2780.669921875,7481.6298828125,279760000,3429350000,2428560000
2019-02-25,26091.94921875,2796.110107421875,7554.4599609375,26091.94921875,2796.110107421875,7554.4599609375,26241.419921875,2813.489990234375,7602.68994140625,26080.66015625,2794.989990234375,7551.60986328125,26126.150390625,2804.35009765625,7585.2998046875,281600000,3860260000,2399410000
2019-02-26,26057.98046875,2793.89990234375,7549.2998046875,26057.98046875,2793.89990234375,7549.2998046875,26155.2890625,2803.1201171875,7573.22021484375,25966.009765625,2789.469970703125,7524.31005859375,26051.609375,2792.360107421875,7535.2900390625,257850000,3676200000,2305760000
2019-02-27,25985.16015625,2792.3798828125,7554.509765625,25985.16015625,2792.3798828125,7554.509765625,26039.6796875,2795.760009765625,7562.2900390625,25877.240234375,2775.1298828125,7485.39013671875,25995.599609375,2787.5,7526.419921875,255380000,3771790000,2430790000
2019-02-28,25916.0,2784.489990234375,7532.52978515625,25916.0,2784.489990234375,7532.52978515625,26029.2109375,2793.72998046875,7561.89990234375,25896.560546875,2782.510009765625,7516.47998046875,25984.279296875,2788.110107421875,7533.31005859375,338520000,4445780000,2676790000
2019-03-01,26026.3203125,2803.68994140625,7595.35009765625,26026.3203125,2803.68994140625,7595.35009765625,26143.919921875,2808.02001953125,7603.0400390625,25914.369140625,2787.3798828125,7540.75,26019.669921875,2798.219970703125,7587.4501953125,289890000,3994950000,2490920000
2019-03-04,25819.650390625,2792.81005859375,7577.56982421875,25819.650390625,2792.81005859375,7577.56982421875,26155.98046875,2816.8798828125,7643.66015625,25611.55078125,2767.659912109375,7501.56005859375,26122.189453125,2814.3701171875,7636.6201171875,295510000,3949730000,2582090000
2019-03-05,25806.630859375,2789.64990234375,7576.35986328125,25806.630859375,2789.64990234375,7576.35986328125,25877.150390625,2796.43994140625,7598.66015625,25725.630859375,2782.969970703125,7543.5400390625,25829.0703125,2794.409912109375,7582.2900390625,252260000,3631380000,2166670000
2019-03-06,25673.4609375,2771.449951171875,7505.919921875,25673.4609375,2771.449951171875,7505.919921875,25837.609375,2790.27001953125,7579.02001953125,25633.7109375,2768.68994140625,7499.8701171875,25818.759765625,2790.27001953125,7575.3798828125,256250000,3800180000,2256550000
2019-03-07,25473.23046875,2748.929931640625,7421.4599609375,25473.23046875,2748.929931640625,7421.4599609375,25645.44921875,2767.25,7489.080078125,25352.55078125,2739.090087890625,7397.18994140625,25645.44921875,2766.530029296875,7483.7900390625,289140000,3932150000,2462690000
2019-03-08,25450.240234375,2743.070068359375,7408.14013671875,25450.240234375,2743.070068359375,7408.14013671875,25466.140625,2744.1298828125,7411.52001953125,25252.4609375,2722.27001953125,7332.919921875,25347.380859375,2730.7900390625,7334.35009765625,270500000,3424300000,2260950000
2019-03-11,25650.880859375,2783.300048828125,7558.06005859375,25650.880859375,2783.300048828125,7558.06005859375,25661.630859375,2784.0,7558.22998046875,25208.0,2747.610107421875,7442.39990234375,25208.0,2747.610107421875,7442.56005859375,309790000,3764850000,2248460000
2019-03-12,25554.66015625,2791.52001953125,7591.02978515625,25554.66015625,2791.52001953125,7591.02978515625,25675.439453125,2798.320068359375,7611.1298828125,25522.169921875,2786.72998046875,7560.4599609375,25600.30078125,2787.340087890625,7571.85009765625,317730000,3432340000,2171620000
2019-03-13,25702.890625,2810.919921875,7643.41015625,25702.890625,2810.919921875,7643.41015625,25776.490234375,2821.239990234375,7677.06982421875,25571.310546875,2799.780029296875,7619.4599609375,25637.23046875,2799.780029296875,7621.3798828125,331410000,3782250000,2379260000
2019-03-14,25709.939453125,2808.47998046875,7630.91015625,25709.939453125,2808.47998046875,7630.91015625,25752.83984375,2815.0,7653.10009765625,25621.310546875,2803.4599609375,7627.02001953125,25692.310546875,2810.3798828125,7644.7900390625,302790000,3505670000,2198900000
2019-03-15,25848.869140625,2822.47998046875,7688.52978515625,25848.869140625,2822.47998046875,7688.52978515625,25927.91015625,2830.72998046875,7714.9599609375,25649.69921875,2810.7900390625,7652.0400390625,25720.9609375,2810.7900390625,7658.41015625,616910000,5969780000,3451860000
2019-03-18,25914.099609375,2832.93994140625,7714.47998046875,25914.099609375,2832.93994140625,7714.47998046875,25924.76953125,2835.409912109375,7737.669921875,25785.66015625,2821.989990234375,7677.740234375,25801.880859375,2822.610107421875,7696.3798828125,303170000,3620770000,2302140000
2019-03-19,25887.380859375,2832.570068359375,7723.9501953125,25887.380859375,2832.570068359375,7723.9501953125,26109.6796875,2852.419921875,7767.89013671875,25814.919921875,2823.27001953125,7699.14990234375,25987.869140625,2840.760009765625,7747.39990234375,342250000,3650740000,2457920000
2019-03-20,25745.669921875,2824.22998046875,7728.97021484375,25745.669921875,2824.22998046875,7728.97021484375,25929.51953125,2843.5400390625,7779.240234375,25670.630859375,2812.429931640625,7674.0400390625,25867.7890625,2831.340087890625,7721.9501953125,321980000,3779160000,2464230000
2019-03-21,25962.509765625,2854.8798828125,7838.9599609375,25962.509765625,2854.8798828125,7838.9599609375,26009.900390625,2860.31005859375,7850.10986328125,25657.779296875,2817.3798828125,7705.43017578125,25688.439453125,2819.719970703125,7705.43017578125,335250000,3612620000,2502810000
2019-03-22,25502.3203125,2800.7099609375,7642.669921875,25502.3203125,2800.7099609375,7642.669921875,25877.009765625,2846.159912109375,7817.830078125,25501.44921875,2800.469970703125,7642.56982421875,25844.650390625,2844.52001953125,7800.25,386510000,4253730000,2504740000
2019-03-25,25516.830078125,2798.360107421875,7637.5400390625,25516.830078125,2798.360107421875,7637.5400390625,25603.26953125,2809.7900390625,7662.3798828125,25372.259765625,2785.02001953125,7579.2900390625,25490.720703125,2796.010009765625,7618.97998046875,303120000,3406110000,2162490000
2019-03-26,25657.73046875,2818.4599609375,7691.52001953125,25657.73046875,2818.4599609375,7691.52001953125,25796.2890625,2829.8701171875,7738.169921875,25544.779296875,2803.989990234375,7649.2099609375,25649.560546875,2812.659912109375,7700.0,305110000,3288570000,2080350000
2019-03-27,25625.58984375,2805.3701171875,7643.3798828125,25625.58984375,2805.3701171875,7643.3798828125,25758.169921875,2825.56005859375,7712.83984375,25425.26953125,2787.719970703125,7582.08984375,25676.33984375,2819.719970703125,7702.0498046875,270340000,3422400000,2244070000
2019-03-28,25717.4609375,2815.43994140625,7669.169921875,25717.4609375,2815.43994140625,7669.169921875,25743.41015625,2819.7099609375,7689.16015625,25576.689453125,2798.77001953125,7619.81982421875,25693.3203125,2809.39990234375,7660.06982421875,237170000,3185460000,1922150000
2019-03-29,25928.6796875,2834.39990234375,7729.31982421875,25928.6796875,2834.39990234375,7729.31982421875,25949.3203125,2836.030029296875,7733.6201171875,25771.669921875,2819.22998046875,7688.509765625,25827.310546875,2828.27001953125,7726.7099609375,300620000,3752520000,2311790000
2019-04-01,26258.419921875,2867.18994140625,7828.91015625,26258.419921875,2867.18994140625,7828.91015625,26280.900390625,2869.39990234375,7831.4501953125,26071.689453125,2848.6298828125,7777.08984375,26075.099609375,2848.6298828125,7800.240234375,295570000,3560090000,2230050000
2019-04-02,26179.130859375,2867.239990234375,7848.68994140625,26179.130859375,2867.239990234375,7848.68994140625,26221.240234375,2872.89990234375,7854.919921875,26122.310546875,2858.75,7811.27978515625,26213.55078125,2868.239990234375,7824.60986328125,250940000,3267210000,2123250000
2019-04-03,26218.130859375,2873.39990234375,7895.5498046875,26218.130859375,2873.39990234375,7895.5498046875,26282.169921875,2885.25,7938.259765625,26138.470703125,2865.169921875,7870.89990234375,26238.029296875,2876.090087890625,7891.18017578125,271980000,3570000000,2509630000
2019-04-04,26384.630859375,2879.389892578125,7891.77978515625,26384.630859375,2879.389892578125,7891.77978515625,26398.900390625,2881.280029296875,7917.64990234375,26212.779296875,2867.139892578125,7844.9599609375,26213.419921875,2873.989990234375,7894.259765625,233040000,3038740000,2152640000
2019-04-05,26424.990234375,2892.739990234375,7938.68994140625,26424.990234375,2892.739990234375,7938.68994140625,26487.5703125,2893.239990234375,7940.4501953125,26370.8203125,2882.989990234375,7909.14013671875,26427.560546875,2884.159912109375,7914.509765625,229550000,3155970000,2157050000
2019-04-08,26341.01953125,2895.77001953125,7953.8798828125,26341.01953125,2895.77001953125,7953.8798828125,26344.650390625,2895.949951171875,7955.89990234375,26246.029296875,2880.780029296875,7891.85009765625,26312.669921875,2888.4599609375,7924.89013671875,229380000,3056460000,2075550000
2019-04-09,26150.580078125,2878.199951171875,7909.27978515625,26150.580078125,2878.199951171875,7909.27978515625,26246.33984375,2886.8798828125,7945.5498046875,26103.140625,2873.330078125,7897.60986328125,26243.5390625,2886.580078125,7924.77001953125,244410000,3032480000,2078800000
2019-04-10,26157.16015625,2888.2099609375,7964.240234375,26157.16015625,2888.2099609375,7964.240234375,26209.490234375,2889.7099609375,7965.330078125,26101.240234375,2879.1298828125,7916.89990234375,26173.7109375,2881.3701171875,7922.72998046875,203130000,3092230000,2012290000
2019-04-11,26143.05078125,2888.320068359375,7947.35986328125,26143.05078125,2888.320068359375,7947.35986328125,26229.880859375,2893.419921875,7975.2001953125,26062.58984375,2881.989990234375,7933.41015625,26188.2109375,2891.919921875,7975.2001953125,211680000,2970650000,1969480000
2019-04-12,26412.30078125,2907.409912109375,7984.16015625,26412.30078125,2907.409912109375,7984.16015625,26436.6796875,2910.5400390625,7992.08984375,26309.720703125,2898.3701171875,7952.60986328125,26357.7890625,2900.860107421875,7984.14990234375,369910000,3726050000,1968900000
2019-04-15,26384.76953125,2905.580078125,7976.009765625,26384.76953125,2905.580078125,7976.009765625,26424.849609375,2909.60009765625,7993.330078125,26316.419921875,2896.47998046875,7933.56982421875,26407.759765625,2908.320068359375,7987.16015625,250620000,3114530000,1827710000
2019-04-16,26452.66015625,2907.06005859375,8000.22998046875,26452.66015625,2907.06005859375,8000.22998046875,26530.7109375,2916.06005859375,8017.56005859375,26397.189453125,2900.7099609375,7978.81005859375,26482.189453125,2912.260009765625,8000.56982421875,302340000,3403120000,2102740000
2019-04-17,26449.5390625,2900.449951171875,7996.080078125,26449.5390625,2900.449951171875,7996.080078125,26501.01953125,2918.0,8052.39990234375,26391.859375,2895.449951171875,7973.3798828125,26468.529296875,2916.0400390625,8044.97021484375,367780000,3648100000,2317330000
2019-04-18,26559.5390625,2905.030029296875,7998.06005859375,26559.5390625,2905.030029296875,7998.06005859375,26602.419921875,2908.39990234375,8002.31005859375,26444.529296875,2891.89990234375,7950.97021484375,26463.369140625,2904.81005859375,7998.4501953125,332850000,3507100000,2124630000
2019-04-22,26511.05078125,2907.969970703125,8015.27001953125,26511.05078125,2907.969970703125,8015.27001953125,26553.05078125,2909.510009765625,8017.14990234375,26458.609375,2896.35009765625,7965.89990234375,26510.76953125,2898.780029296875,7969.3701171875,232570000,3010130000,1790990000
2019-04-23,26656.390625,2933.679931640625,8120.81982421875,26656.390625,2933.679931640625,8120.81982421875,26695.9609375,2936.31005859375,8128.8701171875,26503.560546875,2908.530029296875,8023.81005859375,26513.830078125,2909.989990234375,8026.75,311690000,3674480000,2099410000
2019-04-24,26597.05078125,2927.25,8102.009765625,26597.05078125,2927.25,8102.009765625,26680.580078125,2936.830078125,8139.5498046875,26582.859375,2926.050048828125,8101.7001953125,26652.560546875,2934.0,8122.8798828125,283370000,3468480000,2043310000
2019-04-25,26462.080078125,2926.169921875,8118.68017578125,26462.080078125,2926.169921875,8118.68017578125,26536.48046875,2933.10009765625,8151.83984375,26310.279296875,2912.840087890625,8075.41015625,26426.369140625,2928.989990234375,8150.85009765625,296730000,3440010000,2073370000
2019-04-26,26543.330078125,2939.8798828125,8146.39990234375,26543.330078125,2939.8798828125,8146.39990234375,26543.560546875,2939.8798828125,8146.419921875,26392.55078125,2917.56005859375,8060.89013671875,26454.619140625,2925.81005859375,8100.27978515625,317290000,3264390000,1982560000
2019-04-29,26554.390625,2943.030029296875,8161.85009765625,26554.390625,2943.030029296875,8161.85009765625,26602.5390625,2949.52001953125,8176.080078125,26520.75,2939.35009765625,8136.41015625,26559.869140625,2940.580078125,8147.64990234375,279450000,3150390000,1781860000
2019-04-30,26592.91015625,2945.830078125,8095.39013671875,26592.91015625,2945.830078125,8095.39013671875,26614.0390625,2948.219970703125,8124.60986328125,26419.470703125,2924.110107421875,8050.5498046875,26594.560546875,2937.139892578125,8104.91015625,340320000,3939760000,2131850000
2019-05-01,26430.140625,2923.72998046875,8049.64013671875,26430.140625,2923.72998046875,8049.64013671875,26689.390625,2954.1298828125,8146.0,26426.380859375,2923.360107421875,8048.22998046875,26639.060546875,2952.330078125,8132.93017578125,303850000,3669330000,2273540000
2019-05-02,26307.7890625,2917.52001953125,8036.77001953125,26307.7890625,2917.52001953125,8036.77001953125,26454.689453125,2931.679931640625,8094.06005859375,26180.359375,2900.5,7976.77001953125,26407.150390625,2922.159912109375,8046.47998046875,287610000,3802290000,2211530000
2019-05-03,26504.94921875,2945.639892578125,8164.0,26504.94921875,2945.639892578125,8164.0,26534.9609375,2947.85009765625,8164.7099609375,26370.08984375,2929.2099609375,8084.7998046875,26379.140625,2929.2099609375,8092.8798828125,248900000,3357180000,2081080000
2019-05-06,26438.48046875,2932.469970703125,8123.2900390625,26438.48046875,2932.469970703125,8123.2900390625,26476.26953125,2937.320068359375,8135.5400390625,26033.94921875,2898.2099609375,7981.85009765625,26160.619140625,2908.889892578125,7981.85009765625,283020000,3203260000,1979650000
2019-05-07,25965.08984375,2884.050048828125,7963.759765625,25965.08984375,2884.050048828125,7963.759765625,26276.900390625,2913.030029296875,8070.97021484375,25789.7109375,2862.60009765625,7899.02001953125,26276.900390625,2913.030029296875,8043.52001953125,334960000,3793060000,2397600000
2019-05-08,25967.330078125,2879.419921875,7943.31982421875,25967.330078125,2879.419921875,7943.31982421875,26118.099609375,2897.9599609375,8004.490234375,25889.41015625,2873.280029296875,7923.35009765625,25933.7890625,2879.610107421875,7946.240234375,276420000,3543110000,2214680000
